-1.482387847900390625e+02,1.434058380126953125e+02,-2.735463142395019531e+00,7.673461914062500000e+00,1.979860687255859375e+01,5.378472328186035156e+00,-2.218570327758789062e+01,-2.142519760131835938e+01,-9.648998260498046875e+00,-8.061685562133789062e+00,-1.233794593811035156e+01,-1.434763526916503906e+01,-1.537233924865722656e+01
-1.454956054687500000e+02,1.437973937988281250e+02,1.795885848999023438e+01,3.681377029418945312e+01,2.929993057250976562e+01,8.322396278381347656e+00,3.526534080505371094e+00,1.099927520751953125e+01,4.221147596836090088e-01,-7.005176544189453125e+00,3.106997251510620117e+00,3.502442359924316406e+00,-1.146580314636230469e+01
-1.448554687500000000e+02,1.491308288574218750e+02,9.517432212829589844e+00,2.295157432556152344e+00,-1.744301795959472656e+00,-1.707738757133483887e+00,-9.464546203613281250e+00,-1.059647274017333984e+01,-4.025821685791015625e+00,8.536085128784179688e+00,1.555495262145996094e+01,1.206518363952636719e+01,4.729366779327392578e+00
-1.667149505615234375e+02,1.357985992431640625e+02,1.596440505981445312e+01,9.939889907836914062e+00,-5.543734550476074219e+00,-3.066361427307128906e+00,7.319949865341186523e-01,1.852789163589477539e+00,6.127147078514099121e-01,-3.801808357238769531e+00,-8.678361892700195312e+00,-5.789956092834472656e+00,-3.089681625366210938e+00
-1.538643646240234375e+02,1.552152099609375000e+02,2.783785629272460938e+01,1.464052295684814453e+01,-3.855783700942993164e+00,-9.745938301086425781e+00,-1.531158447265625000e+01,-1.204851531982421875e+01,-5.906375408172607422e+00,-3.610430955886840820e+00,-2.707984924316406250e+00,3.584498882293701172e+00,8.653835296630859375e+00
-1.564901275634765625e+02,1.337899475097656250e+02,8.843782544136047363e-01,3.276030540466308594e+00,9.544353485107421875e-01,-9.236539006233215332e-01,-5.705426216125488281e+00,-5.132110714912414551e-01,1.640521645545959473e+00,-7.640472888946533203e+00,-1.376438331604003906e+01,-3.224276781082153320e+00,7.019997596740722656e+00
-1.589406890869140625e+02,1.415906982421875000e+02,1.129484272003173828e+01,3.189180612564086914e+00,-1.165023422241210938e+01,-1.018666458129882812e+01,-5.254557609558105469e+00,-7.493081688880920410e-01,1.697917699813842773e+00,4.433881759643554688e+00,5.144573211669921875e+00,5.888182640075683594e+00,5.379512310028076172e+00
-1.438979492187500000e+02,1.534846191406250000e+02,1.775381469726562500e+01,1.161157512664794922e+01,3.386152267456054688e+00,4.245354652404785156e+00,5.118640065193176270e-01,-3.898226618766784668e-01,-2.161437988281250000e+00,-7.890975952148437500e+00,-1.248551177978515625e+01,-1.270321083068847656e+01,-8.739690780639648438e+00
-1.548232116699218750e+02,1.393758850097656250e+02,4.422006607055664062e+00,4.497460365295410156e+00,-4.506778240203857422e+00,-8.073904037475585938e+00,-7.057803630828857422e+00,-7.760123014450073242e-01,1.717882513999938965e+00,4.490257263183593750e+00,7.532602787017822266e+00,3.446713685989379883e+00,-2.991882085800170898e+00
-1.654069213867187500e+02,1.337885894775390625e+02,1.103365039825439453e+01,5.447378158569335938e+00,-2.929879665374755859e+00,-1.079745054244995117e+00,-2.762194633483886719e+00,1.280727386474609375e+00,2.015240907669067383e+00,3.656250476837158203e+00,5.044292449951171875e+00,6.587455749511718750e+00,7.297298431396484375e+00
-1.466713714599609375e+02,1.594768066406250000e+02,2.243788909912109375e+01,2.585820198059082031e+00,-1.643709373474121094e+01,-1.694600296020507812e+01,-1.452500724792480469e+01,-7.997083663940429688e+00,-3.461705207824707031e+00,-1.035458087921142578e+00,1.567616701126098633e+00,4.805088043212890625e+00,4.608249664306640625e+00
-1.627175750732421875e+02,1.258357772827148438e+02,9.299034118652343750e+00,4.533392333984375000e+01,4.244004821777343750e+01,1.188458442687988281e+01,-4.435317993164062500e+00,6.770998954772949219e+00,4.252752780914306641e+00,-7.518479347229003906e+00,-5.384017944335937500e+00,-5.410862922668457031e+00,-1.570244693756103516e+01
-1.514034729003906250e+02,1.450999755859375000e+02,2.398200035095214844e+01,3.859151458740234375e+01,2.885456657409667969e+01,1.067544174194335938e+01,-4.722211360931396484e+00,-1.723226189613342285e+00,3.142508506774902344e+00,-5.807740211486816406e+00,-9.271917343139648438e+00,-4.920832157135009766e+00,-6.569818496704101562e+00
-1.761714324951171875e+02,1.281654052734375000e+02,2.042794799804687500e+01,2.283070755004882812e+01,7.325565338134765625e+00,8.681990504264831543e-01,-1.886012792587280273e+00,-2.377570390701293945e+00,-6.320845603942871094e+00,-9.747715950012207031e+00,-1.018650913238525391e+01,-7.360862731933593750e+00,-7.397014141082763672e+00
-1.431812591552734375e+02,1.332752990722656250e+02,1.507471084594726562e+01,3.830546188354492188e+01,1.658694076538085938e+01,-2.410878658294677734e+00,-9.134056568145751953e-01,8.028131484985351562e+00,-1.878276109695434570e+00,-9.734283447265625000e+00,1.593753576278686523e+00,-4.826772212982177734e+00,-1.544024658203125000e+01
-1.618959350585937500e+02,1.436047363281250000e+02,2.989188003540039062e+01,3.820911026000976562e+01,2.031032180786132812e+01,5.771281242370605469e+00,5.116325616836547852e-01,1.957568526268005371e+00,-3.647801399230957031e+00,-9.184169769287109375e+00,-3.646446466445922852e+00,-2.328410387039184570e+00,-1.097173118591308594e+01
-1.390384216308593750e+02,1.480374450683593750e+02,3.547449588775634766e+00,3.536068725585937500e+01,3.896035766601562500e+01,1.254317188262939453e+01,-1.284194564819335938e+01,-8.590599060058593750e+00,4.456814765930175781e+00,-3.439823150634765625e+00,-1.131445884704589844e+01,-6.699455738067626953e+00,-6.298275947570800781e+00
-1.451708068847656250e+02,1.348621215820312500e+02,1.347373580932617188e+01,3.840621566772460938e+01,3.171707344055175781e+01,6.967847824096679688e+00,-1.013465499877929688e+01,2.454140186309814453e+00,-1.562247157096862793e+00,-1.697331237792968750e+01,-6.897347450256347656e+00,-2.380404472351074219e+00,-9.729412078857421875e+00
-1.454002990722656250e+02,1.529474792480468750e+02,2.083248329162597656e+01,4.779605865478515625e+01,3.554861450195312500e+01,4.248388767242431641e+00,-9.560445785522460938e+00,4.631639480590820312e+00,8.286183357238769531e+00,-1.099660491943359375e+01,-1.089965629577636719e+01,3.585041522979736328e+00,-1.614367008209228516e+00
-1.672252044677734375e+02,1.377595977783203125e+02,2.756022262573242188e+01,3.014098739624023438e+01,1.685955429077148438e+01,9.157121658325195312e+00,2.508323192596435547e+00,2.851358056068420410e-01,-2.394321918487548828e+00,-3.036150693893432617e+00,-4.131595134735107422e+00,-4.834393978118896484e+00,-4.535737037658691406e+00
-1.676994018554687500e+02,1.378589630126953125e+02,2.763714218139648438e+01,3.024035644531250000e+01,1.704521942138671875e+01,9.253819465637207031e+00,2.450463771820068359e+00,3.054793477058410645e-01,-2.389433383941650391e+00,-3.032133817672729492e+00,-4.148270606994628906e+00,-4.918719291687011719e+00,-4.472808361053466797e+00
-1.638466186523437500e+02,1.423587036132812500e+02,3.031804656982421875e+01,3.204735946655273438e+01,1.977329635620117188e+01,1.376126670837402344e+01,5.895500183105468750e+00,6.629363298416137695e-01,-5.621472358703613281e+00,-7.728017807006835938e+00,-5.748623371124267578e+00,-6.638525485992431641e+00,-1.019328498840332031e+01
-1.307934570312500000e+02,1.581805267333984375e+02,8.800701141357421875e+00,3.720629119873046875e+01,4.169367218017578125e+01,1.097154712677001953e+01,-9.724802017211914062e+00,5.963166236877441406e+00,8.033027648925781250e+00,-1.317188072204589844e+01,-6.787531852722167969e+00,8.050658226013183594e+00,-9.006935119628906250e+00
-1.723825836181640625e+02,1.193372039794921875e+02,1.642509460449218750e+01,5.320225524902343750e+01,3.297834014892578125e+01,4.549934387207031250e+00,5.063149452209472656e+00,2.175225639343261719e+01,7.219774723052978516e+00,-1.940346908569335938e+01,-1.388626098632812500e+00,1.742702293395996094e+01,-1.305414390563964844e+01
-1.657669525146484375e+02,1.388852233886718750e+02,2.159469985961914062e+01,2.474051666259765625e+01,1.844780540466308594e+01,1.250368881225585938e+01,1.591756939888000488e+00,-6.192369461059570312e-01,5.535112023353576660e-01,1.251437515020370483e-01,-3.756505966186523438e+00,-5.459074497222900391e+00,-3.125101089477539062e+00
-1.418628234863281250e+02,1.254935150146484375e+02,6.252464771270751953e+00,5.764742279052734375e+01,4.076922225952148438e+01,2.718335628509521484e+00,-4.378203153610229492e-01,1.415015792846679688e+01,1.653148174285888672e+00,-9.699493408203125000e+00,4.179107666015625000e+00,2.778086185455322266e+00,-1.327879238128662109e+01
-1.620081634521484375e+02,1.441618347167968750e+02,2.960371017456054688e+01,3.436294555664062500e+01,2.325076103210449219e+01,1.553476905822753906e+01,5.209048271179199219e+00,2.548012256622314453e+00,-2.820057868957519531e+00,-8.367658615112304688e+00,-4.274623870849609375e+00,-3.351308345794677734e+00,-1.125204849243164062e+01
-1.704527893066406250e+02,1.348293762207031250e+02,2.613464355468750000e+01,2.963399505615234375e+01,1.666481399536132812e+01,8.778518676757812500e+00,3.237768888473510742e+00,3.704411268234252930e+00,5.735781788825988770e-02,-4.351147651672363281e+00,-4.725293159484863281e+00,-3.497145891189575195e+00,-4.580784797668457031e+00
-1.697062225341796875e+02,1.310832214355468750e+02,1.820179939270019531e+01,3.008251953125000000e+01,2.173328399658203125e+01,9.001853942871093750e+00,3.381537199020385742e-01,3.590925693511962891e+00,2.115924119949340820e+00,-3.721078395843505859e+00,-6.009106636047363281e+00,-5.995753288269042969e+00,-9.025678634643554688e+00
-1.622309570312500000e+02,1.263968811035156250e+02,8.026632308959960938e+00,4.067935943603515625e+01,2.235704612731933594e+01,-3.885337352752685547e+00,-1.403952598571777344e+00,1.394152355194091797e+01,3.423235893249511719e+00,-1.182017803192138672e+01,2.797355175018310547e+00,7.128280162811279297e+00,-1.365853404998779297e+01
-1.627719116210937500e+02,1.377779541015625000e+02,1.901240348815917969e+01,2.791834831237792969e+01,2.250846862792968750e+01,9.615122795104980469e+00,-3.578208208084106445e+00,-5.468793213367462158e-02,2.341520071029663086e+00,-5.581645488739013672e+00,-1.104034423828125000e+01,-6.275098800659179688e+00,-4.504315376281738281e+00
-1.507921600341796875e+02,1.321199340820312500e+02,3.217593669891357422e+00,4.009638977050781250e+01,3.450527954101562500e+01,-5.259745121002197266e+00,-9.122488021850585938e+00,1.684251594543457031e+01,2.931427955627441406e+00,-2.030340957641601562e+01,-5.990867614746093750e+00,5.491047859191894531e+00,-1.206743144989013672e+01
-1.663189697265625000e+02,1.323652954101562500e+02,1.778667068481445312e+01,2.872255325317382812e+01,1.926752090454101562e+01,6.290207862854003906e+00,7.921336889266967773e-01,3.269458293914794922e+00,-4.721816062927246094e+00,-9.784236907958984375e+00,-3.359350681304931641e+00,-4.755190610885620117e-01,-8.022317886352539062e+00
-1.308896484375000000e+02,1.538662414550781250e+02,1.203329849243164062e+01,4.125673675537109375e+01,3.932005310058593750e+01,1.000625419616699219e+01,-1.281661033630371094e+01,-3.620325088500976562e+00,5.834956645965576172e+00,-1.088295173645019531e+01,-1.420630073547363281e+01,-6.858563423156738281e-01,-5.278223037719726562e+00
-1.393195343017578125e+02,1.606259613037109375e+02,1.719796371459960938e+01,2.105025100708007812e+01,2.944779968261718750e+01,1.854639816284179688e+01,-6.117584228515625000e+00,-6.502737998962402344e+00,2.368907451629638672e+00,-6.179126501083374023e-01,-8.141239166259765625e+00,-7.913360595703125000e+00,-6.976321220397949219e+00
-1.534213409423828125e+02,1.445186462402343750e+02,1.989799118041992188e+01,3.731030654907226562e+01,3.287927246093750000e+01,8.682809829711914062e+00,-9.132348060607910156e+00,1.271152734756469727e+00,5.143023490905761719e+00,-8.812925338745117188e+00,-1.296589088439941406e+01,-2.989324569702148438e+00,-1.831952810287475586e+00
-1.656905822753906250e+02,1.351868591308593750e+02,2.269779968261718750e+01,3.173488235473632812e+01,1.877082824707031250e+01,6.708209514617919922e+00,7.226550579071044922e-02,2.383320331573486328e+00,-9.494267702102661133e-01,-8.112944602966308594e+00,-6.657500267028808594e+00,-2.338116645812988281e+00,-7.441626548767089844e+00
-1.637708892822265625e+02,1.411818542480468750e+02,3.270271682739257812e+01,5.170529174804687500e+01,2.315972900390625000e+01,-7.115563392639160156e+00,-7.244830727577209473e-01,1.473651885986328125e+01,-6.498172283172607422e+00,-1.892770004272460938e+01,4.664965629577636719e+00,1.169339752197265625e+01,-1.233827972412109375e+01
-1.356821136474609375e+02,1.491613769531250000e+02,2.664706230163574219e+01,5.097216796875000000e+01,2.316632270812988281e+01,6.491639137268066406e+00,-4.153808057308197021e-01,-1.313790082931518555e+00,7.711381912231445312e+00,-1.377474904060363770e+00,-7.882038116455078125e+00,-8.128466606140136719e-01,-4.496401786804199219e+00
-1.648099060058593750e+02,1.378757171630859375e+02,2.815286254882812500e+01,3.339449691772460938e+01,1.612285995483398438e+01,1.517610740661621094e+01,9.568225860595703125e+00,1.517323017120361328e+00,3.179700851440429688e+00,1.304779291152954102e+00,-3.952347993850708008e+00,-3.914390087127685547e+00,-3.952158212661743164e+00
-1.388650665283203125e+02,1.543179626464843750e+02,2.120646476745605469e+01,4.248044586181640625e+01,3.175386428833007812e+01,3.031179666519165039e+00,-3.346546649932861328e+00,2.090146064758300781e+00,-5.656397819519042969e+00,-6.527732849121093750e+00,-3.592630386352539062e+00,-4.510761260986328125e+00,-6.333491802215576172e+00
-1.532068634033203125e+02,1.446809234619140625e+02,2.512681198120117188e+01,3.684402465820312500e+01,2.286439132690429688e+01,3.291206359863281250e+00,-5.410423278808593750e-01,2.952049255371093750e+00,-7.221889495849609375e+00,-1.101552200317382812e+01,-3.412693977355957031e+00,-6.164647340774536133e-01,-5.896634101867675781e+00
-1.584900512695312500e+02,1.444942016601562500e+02,3.453881454467773438e+01,4.181817626953125000e+01,1.809696006774902344e+01,1.474917793273925781e+01,7.143428802490234375e+00,-3.713594436645507812e+00,-4.082312285900115967e-01,-1.587470173835754395e+00,-7.664411544799804688e+00,-6.125923633575439453e+00,-5.113993644714355469e+00
-1.591635131835937500e+02,1.445851440429687500e+02,3.117891693115234375e+01,3.419453430175781250e+01,2.158897399902343750e+01,1.656274604797363281e+01,6.593439102172851562e+00,1.928154826164245605e-01,1.857581436634063721e-01,-1.708355426788330078e+00,-5.594031333923339844e+00,-6.059421539306640625e+00,-7.276923179626464844e+00
-1.654820556640625000e+02,1.353441314697265625e+02,1.965986251831054688e+01,2.691111946105957031e+01,1.635400390625000000e+01,9.192970275878906250e+00,9.369874000549316406e-01,-3.416722059249877930e+00,-9.251892566680908203e-02,-1.674559116363525391e-01,-8.403854370117187500e+00,-8.319829940795898438e+00,-5.392596721649169922e+00
-1.732830657958984375e+02,1.327608337402343750e+02,2.206634330749511719e+01,2.279351234436035156e+01,1.323209190368652344e+01,1.080624675750732422e+01,4.054937362670898438e+00,1.256922960281372070e+00,-1.258729398250579834e-02,-1.242170333862304688e+00,-4.313427448272705078e+00,-6.298009395599365234e+00,-6.118617057800292969e+00
-1.625826873779296875e+02,1.429311370849609375e+02,2.521102905273437500e+01,2.981301879882812500e+01,1.992380905151367188e+01,1.550080299377441406e+01,4.261636734008789062e+00,-3.948906421661376953e+00,-1.714188694953918457e+00,1.250570416450500488e+00,-3.514183759689331055e+00,-7.271108627319335938e+00,-6.505743980407714844e+00
-1.621311187744140625e+02,1.422592163085937500e+02,2.796535491943359375e+01,3.362998580932617188e+01,1.715373229980468750e+01,1.484826087951660156e+01,7.657644271850585938e+00,-3.428599357604980469e+00,-1.444496154785156250e+00,1.269080042839050293e-01,-6.676549434661865234e+00,-9.149271965026855469e+00,-7.190127849578857422e+00
-1.630259857177734375e+02,1.436043548583984375e+02,3.151195144653320312e+01,3.248815917968750000e+01,2.124087142944335938e+01,1.678886032104492188e+01,6.791646003723144531e+00,1.622576355934143066e+00,1.066083550453186035e+00,-1.222123622894287109e+00,-5.535997390747070312e+00,-6.252421855926513672e+00,-6.129877090454101562e+00
-1.718264312744140625e+02,1.330028381347656250e+02,2.354525756835937500e+01,2.515509796142578125e+01,1.381100845336914062e+01,8.589212417602539062e+00,1.541900396347045898e+00,1.330973386764526367e+00,3.709168136119842529e-01,-3.202670097351074219e+00,-6.189960002899169922e+00,-6.185797691345214844e+00,-5.010981559753417969e+00
-1.584921264648437500e+02,1.397885437011718750e+02,2.533855438232421875e+01,3.221475601196289062e+01,2.216687393188476562e+01,1.275747680664062500e+01,-4.521230697631835938e+00,-3.731515884399414062e+00,4.365085601806640625e+00,-1.556201934814453125e+00,-1.001018714904785156e+01,-9.927164077758789062e+00,-4.727475643157958984e+00
-1.644484863281250000e+02,1.388668060302734375e+02,2.589674949645996094e+01,2.954549217224121094e+01,1.405456924438476562e+01,5.208238601684570312e+00,3.491311550140380859e+00,5.519081115722656250e+00,8.569326400756835938e-01,-6.855405569076538086e-01,8.025214672088623047e-01,-1.703832864761352539e+00,-8.032048225402832031e+00
-1.294179077148437500e+02,1.204147338867187500e+02,-1.337997341156005859e+01,7.042977905273437500e+01,4.807308959960937500e+01,3.529748439788818359e+00,-1.349466323852539062e+01,-1.537497878074645996e+00,1.080995750427246094e+01,-1.148080253601074219e+01,-1.354325866699218750e+01,-5.780912876129150391e+00,-1.408322525024414062e+01
-1.593362426757812500e+02,1.394587402343750000e+02,1.283442211151123047e+01,2.534427642822265625e+01,2.677821350097656250e+01,1.363644790649414062e+01,-8.600088119506835938e+00,-9.186141967773437500e+00,1.043068528175354004e+00,-1.134607195854187012e+00,-1.191836261749267578e+01,-1.427204132080078125e+01,-8.378824234008789062e+00
-1.639952392578125000e+02,1.370495300292968750e+02,1.605800628662109375e+01,1.932151985168457031e+01,1.819004631042480469e+01,1.603879356384277344e+01,1.398514389991760254e+00,-5.881304740905761719e+00,-1.700792551040649414e+00,4.087333679199218750e+00,8.262317776679992676e-01,-6.416529655456542969e+00,-8.623093605041503906e+00
-1.383611602783203125e+02,1.419716186523437500e+02,5.104322433471679688e+00,3.937895965576171875e+01,3.949097442626953125e+01,2.572737693786621094e+00,-1.751690292358398438e+01,1.136911392211914062e+00,5.156493663787841797e+00,-1.114112091064453125e+01,-1.219998455047607422e+01,-5.511119842529296875e+00,-6.457476615905761719e+00
-1.347926330566406250e+02,1.565405578613281250e+02,1.289035701751708984e+01,3.690785217285156250e+01,3.073146820068359375e+01,1.154099559783935547e+01,-9.424967169761657715e-01,-8.882557868957519531e+00,-3.956912517547607422e+00,1.374920845031738281e+00,-4.837132453918457031e+00,-7.711353302001953125e+00,-7.278171539306640625e+00
-1.556777648925781250e+02,1.470419311523437500e+02,3.440507507324218750e+01,4.007766342163085938e+01,2.581090164184570312e+01,1.372418785095214844e+01,5.647284030914306641e+00,4.714877128601074219e+00,-4.554361104965209961e-03,-2.257472753524780273e+00,7.100474834442138672e-01,6.287831068038940430e-01,-7.254331588745117188e+00
-1.588698272705078125e+02,1.490525817871093750e+02,3.184489631652832031e+01,3.556452178955078125e+01,2.150925064086914062e+01,1.151049804687500000e+01,4.502398014068603516e+00,5.002644062042236328e-01,-1.676799774169921875e+00,-2.981946468353271484e+00,-6.912070274353027344e+00,-4.574708461761474609e+00,-2.956023216247558594e+00
-1.471789550781250000e+02,1.606710815429687500e+02,3.169425392150878906e+01,2.532254028320312500e+01,2.256855392456054688e+01,2.017920303344726562e+01,5.346921920776367188e+00,-3.179736137390136719e+00,-6.262487411499023438e+00,-4.870591163635253906e+00,-3.665449857711791992e+00,-7.888997077941894531e+00,-1.371120071411132812e+01
-1.605233612060546875e+02,1.380699462890625000e+02,2.318651771545410156e+01,3.439609146118164062e+01,2.211245727539062500e+01,7.794036865234375000e+00,-2.480443954467773438e+00,1.167231351137161255e-01,-1.263003110885620117e+00,-5.941451072692871094e+00,-4.630991935729980469e+00,-4.476896286010742188e+00,-4.458087921142578125e+00
-1.688189697265625000e+02,1.366293945312500000e+02,2.728706932067871094e+01,2.950144577026367188e+01,1.815196800231933594e+01,1.204401016235351562e+01,3.263021469116210938e+00,2.903302311897277832e-01,-1.704879045486450195e+00,-5.082677841186523438e+00,-9.566890716552734375e+00,-9.974471092224121094e+00,-7.798579216003417969e+00
-1.583071289062500000e+02,1.346621093750000000e+02,1.068837738037109375e+01,3.123670196533203125e+01,3.223027801513671875e+01,1.138767242431640625e+01,-8.504393577575683594e+00,-3.892554283142089844e+00,1.778298377990722656e+00,-9.333537817001342773e-01,-7.150071620941162109e+00,-1.355936050415039062e+01,-1.362811851501464844e+01
-1.632527313232421875e+02,1.315618591308593750e+02,1.870468139648437500e+01,3.456865310668945312e+01,2.155460357666015625e+01,3.930217742919921875e+00,-1.953382611274719238e+00,7.923566341400146484e+00,6.840354919433593750e+00,-4.538892269134521484e+00,-4.618487834930419922e+00,1.170204401016235352e+00,-1.913779735565185547e+00
-1.561001892089843750e+02,1.373659667968750000e+02,1.996531486511230469e+01,3.511359405517578125e+01,2.938939094543457031e+01,1.249158477783203125e+01,-1.294138717651367188e+01,-7.320176124572753906e+00,9.050352096557617188e+00,-3.363498449325561523e-01,-1.285361766815185547e+01,-1.126261901855468750e+01,-5.036120414733886719e+00
-1.470976562500000000e+02,1.367060241699218750e+02,2.853822231292724609e+00,3.458554077148437500e+01,3.631616973876953125e+01,4.145657539367675781e+00,-1.108337783813476562e+01,7.104827404022216797e+00,6.035339355468750000e+00,-1.257097530364990234e+01,-8.536933898925781250e+00,3.344244956970214844e-01,-1.270433330535888672e+01
-1.461455841064453125e+02,1.407192535400390625e+02,1.026895332336425781e+01,3.442556762695312500e+01,3.656311798095703125e+01,1.126402473449707031e+01,-1.133491516113281250e+01,-3.781196117401123047e+00,1.968387484550476074e+00,-5.488454341888427734e+00,-8.757235527038574219e+00,-6.732057571411132812e+00,-7.845900535583496094e+00
-1.456682739257812500e+02,1.478557434082031250e+02,3.359367752075195312e+01,5.011268615722656250e+01,2.238212585449218750e+01,-3.385187864303588867e+00,-3.463903665542602539e+00,4.213091373443603516e+00,1.095414161682128906e+00,-3.980335474014282227e+00,-1.366312980651855469e+00,2.706590890884399414e+00,-5.699922561645507812e+00
-1.551126251220703125e+02,1.433876342773437500e+02,2.438347244262695312e+01,3.844308471679687500e+01,2.697742462158203125e+01,4.984456062316894531e+00,-2.519429922103881836e+00,6.307481765747070312e+00,-1.148216366767883301e+00,-1.234556484222412109e+01,-6.081740856170654297e+00,7.368676662445068359e-01,-6.497814178466796875e+00
-1.643081054687500000e+02,1.376666870117187500e+02,2.546680831909179688e+01,3.093859291076660156e+01,1.851448059082031250e+01,8.416168212890625000e+00,2.962146520614624023e+00,4.796838760375976562e+00,-2.099436521530151367e-02,-3.778502941131591797e+00,-1.341209053993225098e+00,-2.038764953613281250e+00,-6.275689125061035156e+00
-1.611731872558593750e+02,1.421627807617187500e+02,2.541023826599121094e+01,3.062128829956054688e+01,1.849786949157714844e+01,8.311524391174316406e+00,2.705458879470825195e+00,2.876280307769775391e+00,-2.657058238983154297e+00,-6.142605781555175781e+00,-3.598581314086914062e+00,-4.600692272186279297e+00,-1.006008529663085938e+01
-1.680854034423828125e+02,1.324313659667968750e+02,5.902793884277343750e+00,-3.419532299041748047e+00,-1.922966194152832031e+01,-2.308615303039550781e+01,-2.359982299804687500e+01,-1.830094337463378906e+01,-1.495767784118652344e+01,-1.064423179626464844e+01,-2.263085842132568359e+00,7.039697647094726562e+00,9.432540893554687500e+00
